,topicID,tweetID,label,full_text_ar
858,CT20-AR-10,1225995033532411905,0,@Alguhali @HaniBinbrek ب  شرك وسيم يوسف ب  خير 
859,CT20-AR-10,1225997935264948224,0,@HaniBinbrek س  انتقم الله  ك شر إنتقام قاتل ال  مصالح  ين ال  فضيل ف  عجل و  نظر صاحب  ك وسيم يوسف إفتضح ب  ال  دنيا قبل ال  خر  ة 
860,CT20-AR-10,1226000948742496256,0,وجد  ت أحد حساب  ات ال  تنوير  ين ال  مدافع  ين #وسيم_يوسف استهزأ ل  #ستيف_جوبز مخترع #ابل قدم ل  ال  إنساني  ة و ال  بشري  ة قدم ابن عم عبد ال  فتاح جندل  ي و  يهزأ مدينة حمص ال  جريح  ة تنوير  ي مات ب  غيظ  ك مخترع ابل ابن عم لحم و  دم و اسم  ه ال  ولاد  ة مصعب جندل  ي و سوري حمص 
861,CT20-AR-10,1226014651550490625,0,@waseem_yousef ال  مدعو وسيم يوسف ، اقل سن  ه سقط و  رق  ت  ك و  سحب ال  جنسي و كان مرمي خارج ال  بلد و  رب عاقب و  سجن ب  الله زوال ال  اسباب بقائ  ك اعلامي  ا ال  ايام شاهد  ت  دولة سر  ه زمن ساء  ت  ه زمن و  ال  دار أبقى أحد و  دام حال ل  شان حكاي  ات ال  ماضي 
862,CT20-AR-10,1226015976803700736,0,ال  جنسي  ة سعودي ال  قبيل  ة قبيل  ي ال  مدين  ة ال  روضة ال  حال ال  صحي رياضي ال  حال  ة ال  اجتماعي  ة مطلق و  بنت ام  ال  طول ال  عمر ال  وزن ال  مؤهل ال  علمي مهندس ال  وظيف  ة زار  ة ال  صح  ة لون ال  بشر  ة ابيض وسيم مملوح ال  شرط مطلق  ه او بكر أبيض طويل  ه موظف  ه #خطابه #ال_الشيخ_يهاجم_المريخي fun 
863,CT20-AR-10,1226020010449129472,0,@waseem_yousef خرج علي  نا ال  ليل سماحةالشيخ وسيم يوسف برنامج  ه ال  تلفزيوني ال  شهير حدث  نا اهمي  ة ال  تسامح عباد الله و  عدم ال  انتصار ل  ال  نفس و  حرم  ة ال  فجور ال  خصم و  اهمي  ة رحمة ال  مسلم ل  اخي  ه ال  مسلم و  
864,CT20-AR-10,1226034675606532096,0,نصيحة ل  ال  مسلم  ين ال  غرب و ال  رد #وسيم_يوسف via @YouTube 
865,CT20-AR-10,1226048002613293056,0,#كفاك_ياوسيم رأى #وسيم_يوسف رافض حديث ف  أعلم  وا  ه أخذ ب  قول علمائ  ه و  عالم وسيم ؟ ال  رابط 
866,CT20-AR-10,1226050638867554305,1,#الامارات71 محاول  ة  ه ل  وقف هجم  ة ال  نقد ال  مستمر  ة قبل ال  مواطن  ين ال  إماراتي  ين خاص  ة بث  ه ل  ال  فيديو ال  بكاء تسبب ب  إقال  ت  ه إمام  ة مسجد ال  شيخ زايد مفسر ال  حلم #وسيم_يوسف خرج مجدد  ا ب  تصريح  ات مثير  ة هاجم ب  قطر و  أخ ال  إمار  ات و  ناشط علق  ون ف  عقل  ه @waseem_yousef 
867,CT20-AR-10,1226053886068371456,0,سلسل  ة ال  رد شبه  ات وسيم يوسف و  ال  مستشرق  ين عبر @YouTube 
868,CT20-AR-10,1226060245702782979,0,@waseem_yousef اسأل الله ان فرح قلب  ك وان أفرج ك  رب و  وان أزال حزن  ك وان أراح بال  ك وان  ك ال  اذي و  ال  شر و  تمنى  ون ل  ك ال  سوء و  حاول  ون جعل  ك حزين  ا #شكرا_وسيم_يوسف 
869,CT20-AR-10,1226063818897461249,0,ال  شيخ وسيم رضي الله  ه قال حب اي  ه انت جاي قال علي  ه 
870,CT20-AR-10,1226066774237548544,0,شاهد ال  علام ال  مغازلجي قبل إمرأ  ة ال  هواء مباشر  ه #كشف_وسيم_يوسف #خالد_الفيصل 
871,CT20-AR-10,1226079039020044290,0,@AbdulrahimFahad ل  امان  ه انا وسيم يوسف أقبل  ت  ه و  ارتح  ت ل  ه الله و  ب  ال  نسب الى افكار  ه ابرئ الى الله ماقدر احكم و  اقول شي ل  اني ب  بساط  ه لس  ت ال  عالم 
872,CT20-AR-10,1226081514586329089,0,@dr_naseer تأكد ال  دور جاينك ب  ال  قريب ال  عاجل مثل حصل ل  صاحب  ك وسيم يوسف ، اخرج ف جعب  ت  ك ف  ف ايام  ك ال  أخير  ة قبل تلفظ انفاسك 
873,CT20-AR-10,1226090182660763648,1,@waleedh20 @DivulgarTPTLanz @waseem_yousef اللهم صلي و  سلم نبي  نا محمد قص  ة ال  يهودي قال  انت قص  ة كاذب  ه و  ل  اصل و  روى  احد ال  محدث  ين قص  ة مختلق  ة و   ين وسيم يوسف ودع  وا ال  بيت ال  إبراهيمي ال  لذي ضم ال  مسلم  ين و  ال  نصراني و  ال  يهودي و  خالف نص ال  قرآن ال  كريم 
874,CT20-AR-10,1226092186820915202,1,@waseem_yousef وسيم يوسف سلم  ك رسول الله صل الله علي  ه و  سلم و  ال  صحاب  ة رضي الله  أجمع  ين و  ال  صحيح  ين ال  بخار و  مسلم 
875,CT20-AR-10,1226093372168966144,0,@HaniBinbrek ممتاز نشاط  ك ال  ايام أرضى علي  ك سيد  ك و  ضح  ت خايف صار  ك مثل وسيم يوسف ههههه ناس مشى الا ب  ال  عين ال  أحمر و  دعس مدعس  ة 
876,CT20-AR-10,1226093428703997952,0,@waseem_yousef وسيم يوسف ب  كلام  ك مثل ال  إمار  ات مثل نفس  ك فقط 
877,CT20-AR-10,1226098010603577344,1,وسيم يوسف شاهد  ت  ك ال  تلفاز ف   ك مرتد دين ال  اسلام  ك أقحم  ت ال  رسول محمد ص و  قم  ت تتباكى و  عرف مسلم ال  ارض جرح  ت  و  كان اي موضوع اخر كان بلع  نا  ه و  شكك  ت ال  صحيح ال  بخار ف  ذق انت و   ك و  ل  علم  ك ال  طغا  ة زايل  ين ب  أمر رب ال  عالم  ين و  دولة  ة قطر س  بقي حر 
878,CT20-AR-10,1226098229932175361,0,اللهم اني وسيم يوسف ال  شامت  ين 
879,CT20-AR-10,1226100552049844225,0,حافظ ال  رباطي تقدم ب  مبادر  ة ، استضيف ال  شيخ وسيم و  رفع  ت ضد  دعوى قبل ال  شيخ ، زيارة منزل  ي و  إصلاح ال  و  اتمنى قبول ال  مبادر  ة مواطن أحب ال  خير ل  ابناء وطن  ه ، رضى ال  جميع س  كان  اعلان ل  ال  حد  ة ال  وطني  ة ، انتظر ال  جميع ال  موافق  ة @waseem_yousef @mozatahwarah 
880,CT20-AR-10,1226105085006155778,0,لماذا رفض وسيم يوسف ال  حديث ال  صحيح  ة via @YouTube 
881,CT20-AR-10,1226105247870918658,0,@waseem_yousef ال  إعتراف ب  ال  ذنب فضيل  ة ، كان ال  غلط ، و  ال  رجل أبد  ا ندم  ه و  إستحيائ  ه ماكان فعل و  برأ ذم  ت  ه الله تعالى ، و  الله خير مرد و  تواب غفور و  عجب شمات  ة وسيم يوسف و  محاول  ة تشويه صورة  ة ال  بقي  ة ، ل   ه اعتبر  منافس  ين تجاري  ين ب  ال  دين فعل و  حول و  قو  ة ب  الله 
882,CT20-AR-10,1226106523170021376,0,ال  ايام محد يطري قطر و  ال  اخونجيه مرض كورونا محد يطري  ه ذكر قضي  ة وسيم يوسف ال  مغرد  ين اعتقد مليون مر  ه ذكر اسم وسيم 
883,CT20-AR-10,1226108575728226304,0,بقي بشر  نا ال  خطأ و  ال  صواب ، أدرك ال  خطأ قام ب  تصحيح  ه ، معشر ال  بشر ، فلس  نا ملائك  ة و  جماد 
884,CT20-AR-10,1226109275594010625,0,@abdulla_is_back و  الل  ة سوي  ت شي واحد  يهمز و  لمز وسيم يوسف قتل  ة ل  يش ذكر  ة ب  ال  اسم ؟ صكني بلوك حد  ة قال وسيم ال  إماراتي لة قعد  ة ال  إمار  ات رغم ان  ة مواطن و  لة مكان  ا قال  ت ل   ا وان  ت  ي وافد  ة رقعتني بلوك ، و  واحد أعلن ال  نفير ال  عام طلب  ت  ه سيف سلف حظرني 
885,CT20-AR-10,1226109463679074305,0,@waseem_yousef ال  حوين  ي احد رأس خوارج ال  سرور  ة ثبت ان وسيم يوسف سرور  ي استدل ب  كلام ال  خوارج و  تبجح ب  
886,CT20-AR-10,1226111185357037570,0,@REDHA333 اي و  الله و  نفس وسيم يوسف كتلة نفس  ه انوب ظهر فديو قديم ل  ال  سيد ب  شهر ال  سابع ي و  ل ال  سيد السستاني ثبتلي و  معرف شنو انت منو م لبك ههههه 
887,CT20-AR-10,1226116051915755524,0,@zermoad3 @waleedh20 @DivulgarTPTLanz @waseem_yousef اعرف ال  امار  ات الا طريق وسيم يوسف ؟ محتاج  ه اعاد  ه ال  ثقاف و  ال  اطلاع و  مقول  ه ال  سمك اعترف ب  اذ  ا احد اهلي غلط شخص غلط  ه يعمم جميع ال  عائل ؟ فعل  ا جهل تمنشنين سمح  ت  ي الله يحفظج 
888,CT20-AR-10,1226116996154232832,0,@Bureem1010X بوريم ماقدر اجامل و  احاول از  ين ال  دين ل  انتقد يالي موجود ال  دين و  مب مهم عجب  و  ماعجبهم وسيم يوسف رجل ال  دين ال  مسيلم مب عجبنهم مب مشكل  ة اعجب  
889,CT20-AR-10,1226118864053919749,0,#الامارات وسيم يوسف عدو ل  مسلم 
890,CT20-AR-10,1226119341822877697,0,@M_R_A_ALDHAHRI @ghanimbinruken ال  شامسي ال  إمار  ات دولة  ة ال  قانون و ياخذ حق  ه سواء وسيم يوسف ال  مغرد  ين 
891,CT20-AR-10,1226121599524495367,0,@hassanalishaq37 عنى عرق زايد ال  صار عطر و  ال  زنديق وسيم يوسف انتقص عرق ال  رسول صلى الله علي  ه و  سلم 
892,CT20-AR-10,1226123782647095296,0,@wldzayid @5144e800d44b41b الله كفى  نا شرك ياوسيم وش تبغى ب  ال  ضبط ال  ناس ب  دعا علي  ك و  راح  ال  ألباني رحم  ه الله قضى عام أدلى ب  رأي  ه ال  حديث ، عمر  ك مرة باقي نفع ال  نصيح  ة ف  أرفع ال  بندق و  ترك ماليس ل  ك ب  ه علم و  أجير  ال  فتوى أجير  ال  نار ، اللهم إصلح حال عبد  ك وسيم يوسف يارب ال  عالم  ين 
893,CT20-AR-10,1226127187717345282,0,@waseem_yousef و  الله شاف نفس كلام وسيم يوسف ربع  نا حساس  ين شوي 
894,CT20-AR-10,1226129521939800065,0,@waseem_yousef #وسيم_يوسف ك   نا سمع مزبل  ة ال  تاريخ أغنى ل  ك و  قال  ك بعر  ة ذيل كبش تمرجح و  ال  كبش مشى ثكل  ت  ك  ك 
895,CT20-AR-10,1226133881230938113,0,@bu_Lateifa و  الله ال  جيل درى  ك وسيم يوسف ال  جيل ربا  ه محمد ابن زايد و  محمد ابن راشد و  ثقف  ه و  علم  ه ال  دين و  حب ال  وطن و  ال  ولاء ل  ال  وطن تعلم  وا ال  تكنولوجيا و  ال  طب و  حماي  ة ال  وطن جيش قوي اما ال  دين عيال ال  امار  ات تربة  وا ب  ال  فطر  ة ال  سليم  ة و  ال  دين سمح ال  وسطي و  درس  وا ال  قرآن و  ال  بخار مدراس ال  دولة  ة 
896,CT20-AR-10,1226141463869829120,0,@S_A_I_D_M وسيم يوسف عرف ال  معلوم  ة ، طلع ااعلم ال  بخار 
897,CT20-AR-10,1226145106421518336,0,@Gogo98735403 @nizar05013310 @waseem_yousef ف  و  لعن ال  دهر شوه صورة  ة ال  إسلام ب  كثر  ة ال  لعن و  ال  سب علي  نا فقط ب  ال  رد مثل وسيم يوسف ب  ال  قرآن ال  كريم و  ال  سن  ة 
898,CT20-AR-10,1226145256460165121,1,ال  قبض #وسيم_يوسف ال  سرور ال  إخونجي أسلوب ال  أخ سب  و  طعن  خدع  وا ال  حكوم  ات و  ال  مسلم  ين نفس اسلوب ال  تقي  ة ال  روافض @ABOAHMAD198627 
899,CT20-AR-10,1226145967893884928,0,@dr_naseer سؤال دائم  ا يؤرقني نصير ال  عمر اردني مرتزق ل #وابخ وسيم يوسف اردني مرتزق ل #وابخ يوسف علاونة اردني مرتزق ل و  ابخ سعر ال  مرتزق  ة ال  اردني  ين منحط  ة ل  درج  ة ان وجد #وابخ  ان  اغبياء و  فاشل  ين اينما وضع  ت  و  ال  واقع اثبت فشل  
900,CT20-AR-10,1226151039600119808,0,@TheHalaH_7 محدش ب  أحب  ه انا مش غايظني الا ان  ه كان طالع شاب وسيم س  يكسي بوظ معظم رواي  ات يوسف ال  سباعي عمل  ب  شنب  ات  ه و  صدقيني ني  نا 
901,CT20-AR-10,1226154330685935617,0,احد اصحاب ال  فتن وسيم يوسف 
902,CT20-AR-10,1226161371471106048,1,@uae_mentor @waseem_yousef فرق كلام ال  شيخ ال  علمي ل  فقه كلام  ه و  كلام وسيم يوسف ب  طعن احاديث صحيح  ه ذكر  ت ال  صحيح  ين ف  مقارن  ه تحدث ب  علم و  تحدث جهل 
903,CT20-AR-10,1226171310927118337,0,اختر مقطع ل  عالم ربى و  استمع نصف ساعي  ة فقط و  تأمل نفس  ك و  حال قلب  ك و  كان درس علمي محض نزل علي  ك ال  سكين  ة ل  جل كلام  قال الله و  قال رسول  ه استمع ل #وسيم_يوسف و  حدثني  ال  حير  ة و  ال  تشتت و  انعدام ال  فائد  ة و  نقص ال  عمل و  نقص ال  إيمان الله خلق و  فرق 
904,CT20-AR-10,1226173152608358401,0,ساءل موجه  ه الى ال  اعلامي #وسيم_يوسف 
905,CT20-AR-10,1226204419026509825,0,الله يسعدك و  نصر و  وفق  ك ياشيخ وسيم محبينك كثر #شكرا_وسيم_يوسف 
906,CT20-AR-10,1226210096256081920,0,#الضبعه_المتمرده مافي  ه انسان ملتزم او وطني او و  طنجي او ال  نسوي  ات نفس  هضم  عجوز قريح منبوذ  ة ال  جميع الا محامي ال  غفل  ة و وسيم يوسف :) سليط  ة لسان و  حياء  و  ثقاف  ة و  دين و  احتى وطني  ة 
907,CT20-AR-10,1226212557377196038,1,@waseem_yousef تناقض #وسيم_يوسف اليس نقل  وا سن  ه نقل  وا ال  قرآن اوليس احاديث أخذ  وسيم و  آمن بهاوتجد ان نقل  نفس ال  رجل نقل  وا ال  احاديث قال انهاكذب وان  لاتدخل عقل  ه ف  لماذا وثق ب  نقل  ل  ال  قرآن و  ال  احاديث آمن ب  و  كذب  احاديث اخرى اين ال  عقل ان  ه ال  هوى 
908,CT20-AR-10,1226217202304589827,0,وسيم يوسف سن  ين يلحس حذاء حاكم ال  إمار  ات و  شعب  و  الان يسلخ  ون جلد  ه ب  سن  ت  رحمة ، ل   ه اخطأ ، ل   ه امارتيا ال  عنصر  ة مرض 
909,CT20-AR-10,1226217307736870914,0,ال  فوزان سلم  ه وسيم يوسف مدلس كبير و  داعي  ة سوء و  دعا  ه ل  ال  توب  ة عبر @YouTube 
910,CT20-AR-10,1226219395422281728,0,@waseem_yousef صلى الله علي  ه و سلم #شكرا_وسيم_يوسف 
911,CT20-AR-10,1226248399424565248,0,@waseem_yousef كان علي ثق  ه ان الله  ك وسينصرك و  يخزلك ابدا #شكرا_وسيم_يوسف 
912,CT20-AR-10,1226248964598575104,0,الله شو ب  حب ال  شيخ وسيم يوسف 
913,CT20-AR-10,1226249674136391680,0,@waseem_yousef ان الله  ك ف  أقلق و  حزن و  تعب الله سينصرك و  #شكرا_وسيم_يوسف 
914,CT20-AR-10,1226250689028001793,0,ال  فجور ال  خصم  ة ابن و  طن  ك و إنحياز  ك ل  شخص شكك قيمة و  خلق إبن بلد  ك شي مقزز و  مقرف اختلف  نا #وسيم_يوسف و  اتفق  نا معا  ه رجاء  ا ابعد  وا ال  فجور ف  ال  خصم  ة معا  ه قضي  ت  معا  ه ف  ال  محكمة و   ت تويتر و  مب شكر  ا 
915,CT20-AR-10,1226254387405828098,0,و  الله  نا شيخ صاحب هوى ال  منطق  ة مرتق زي وسيم يوسف سأل الله ل  ه ال  هداي  ة 
916,CT20-AR-10,1226255399051055105,0,@dede_egypt ال  شيخ وسيم يوسف ال  راجل ال  طيب ال  امير امام مسجد ال  شيخ زايد ف ال  امار  ات ناس ب  تطاول علي  ه ف اح  نا ب  دافع عنو 
917,CT20-AR-10,1226255601895903235,0,حي مرتن واحد  ة أجمل مقدم  ات ال  برنامج رحيق ال  يمين #شكرا_وسيم_يوسف 
918,CT20-AR-10,1226258880482758657,0,قبل ان انتقل #وسيم_يوسف الى ابوظبي كان اعترف ان  ه ب  عالم و  مجرد طالب علم ف  حدث انتقل ابوظبي و  تدثر ب  لباس ال  عالم و  ال  مصالح  ين 
919,CT20-AR-10,1226261550593445888,0,@waseem_yousef وان  ا شهد  ك ل  خلق عفن #وسيم_يوسف 
920,CT20-AR-10,1226262995103252480,0,@d5obaDWZBpnc6yK ويجي وسيم يوسف شكك ب  مصداقي  ة ال  رجل ال  عظيم 
921,CT20-AR-10,1226263173474504705,0,@waseem_yousef تم كشف تدليس وسيم يوسف 
922,CT20-AR-10,1226279182625361920,0, ا ال  دخيل ال  غريب ال  مجنس مواطن جديد ال  زلم  ة وجب سحب جنسي  ت  ه  مصطلح  ات عنصر  ة ردد  ال  متشدد  ون إختلاف  ال  شيخ وسيم يوسف يوم  نا ، رغم ال  قانون جرم  @UAE_PP @ADJD_Official @ABZayed @waseem_yousef @HHShkMohd @MohamedBinZayed 
923,CT20-AR-10,1226296464797831173,0,@waseem_yousef وان  ك ل  علي خلق عظيم صلو  ات رب  ي و  سلام  ه علي  ك رسول الله صلى الله علي  ه و  سلم #شكرا_وسيم_يوسف 
924,CT20-AR-10,1226351278294470656,0,وسيم يوسف و  شبه  ه ال  جاهل ال  ضلال بحث  ون حديث ال  بخار و  ب  ال  ألف ل  ناقش  وا و  ل  هدم  وا ال  دين و  أنكر  ون ال  سن  ة وناقلوها #الامارات 
925,CT20-AR-10,1226383811413446657,0,@hamadkhalid1401 @waseem_yousef ال  شيخ وسيم فاشل زي ال  فنان ال  فاشل الي صوت  ه خر  ا و  ماحد اشترى اشرط  ت  ه الا أهل  ه 
926,CT20-AR-10,1226384298904838144,0,ال  رد وسيم يوسف اسمع حديث ال  رسول وصف وسيم يوسف و  أمثا via @YouTube 
927,CT20-AR-10,1226397117729689600,0,@mozatahwarah @YouTube نداء معلاة ال  دكتور سلطان ال  جابر طالب ب  محاسب  ة و  ب  مساءل  ة وسيم يوسف و  فريق عمل  ه قنا  ة أبوظبي ال  زلم فرخ ال  سرور ال  إخونجي  ة تم ال  طعن و  ال  تشكيك دين  نا و  ثابتة  نا و  عاد  ات  نا و  تقليد  نا و  رمز  نا عبر منص  ات  نا ال  إعلامي  ة ال  برنامج فاشل  ه و  مبلغ تكليف  و  هدر ل  ال  مال ال  عام 
928,CT20-AR-10,1226420036061028354,0,صباح  ك خير و  بر  ة و  سعاد  ة و  ربيع و  مطر جعل ايام  ك  خير و  عافي  ة دكتور #شكرا_وسيم_يوسف 
929,CT20-AR-10,1226440574175240192,0,#اسكات_الكلب_العاوي_وسيم_يوسف_الإماراتي رد ال  شيخ ال  علام  ة صالح ال  فوزان حفظ  ه الله ال  تنوير  ين ل  ال  إستماع إضغط ال  رابط 
930,CT20-AR-10,1226448824375349251,0,@waseem_yousef اعلم ان الله ادخر ل  ك امرا عجيب  ا جميل  ا #شكرا_وسيم_يوسف 
931,CT20-AR-10,1226449035252445185,0,@selia1994 @moatazmatar @YouTube وصل  ت ال  مرحل وسيم يوسف ان  ه ب  يترجى ادار  ة ال  مرس خاص  ه ب  أبنائ  ه ان  يناد  وا ابنائ  ه ب  أسم  ه ب  ال  كامل عرف ال  اصدقاء ان  ه ابن وسيم يوسف ماهذا ال  عقاب 
932,CT20-AR-10,1226453716871663616,0,@mozatahwarah و  الله ال  شيخ سالم فصل وسيم تفصيل و  طلع فضايحه و  مصايب  ة ، فعل  ا اهل ال  علم اعلم ب  ال  ناس ال  عام  ة 
933,CT20-AR-10,1226456721092153346,0,@yousuf96552890 @adel_alyafeii انتظر ال  جنسي  ة حال  ه حال وسيم يوسف  ين 
934,CT20-AR-10,1226461367521153027,0,شفت مقطع ال  يوتيوب ل  ال  مدعو تامر ال  لبن رد  ه وسيم يوسف ب  خصوص ال  بيت ال  ابراهيمي ، و  ب  غض ال  نظر ال  اسلوب و  ال  طريق  ة و  ال  حجة و  ال  رد ساقي  أكد أمعن ال  مدعو تامر ال  لبن ماهو الا نسخة  ة مصغر  ة ال  تكفير ال  عفن و  جدي غنيم ، ف  باراك الله ب  ال  اثنان ، غنيم و  ال  لبن 
935,CT20-AR-10,1226475815220776960,0,@waseem_yousef ال  فيديو رسال  ه فخر و  تقدير و  اعتزاز ل  نا شيخ  نا ال  فاضل #شكرا_وسيم_يوسف 
936,CT20-AR-10,1226486658691993602,0,سلسل  ة ال  رد شبه  ات وسيم يوسف و  ال  مستشرق  ين #سالم_الطويل_يمثلني 
937,CT20-AR-10,1226489347878334464,0,وسيم يوسف 
938,CT20-AR-10,1226498719362748416,0,@waseem_yousef ال  سلام علي  ال  شيخ وسيم يوسف حال  ارجوك ب  معني ال  اخو ال  مساعد فاانا معاق و  مقعد و  مشلول شلل  ا رباعي سبع سنو  ات طريح ال  فراش و  تم علاجي الي الان و  تصلب بلارجل و  انكماش و  ذبول و  اذ  ا ماادخلت ال  مستشفي ف  قام  ون ب  قطع و  بتر ارجلي و  اصبح بااعاقه ابدي  ه ، ، عبده عثمان ال  حكم 
939,CT20-AR-10,1226499218124218369,0,@EROR__a7aAaee اح  نا رجع ل  كتاب ابن سير  ين ل  تفسير ال  احلام بق  ه او سأل ال  علام  ة ال  شيخ وسيم يوسف ال  كذاب 
940,CT20-AR-10,1226499495611027458,1,وسيم يوسف طعن ب  ال  بخار حلل  ت ال  غناء و  ال  قمار و  تجرأ أنار ال  حي  ة ل  نا دين محمد خسأ  ت وسيم وقح 
941,CT20-AR-10,1226505729470849024,1,@nadia__sultan @waseem_yousef نداء معلاة ال  دكتور سلطان ال  جابر طالب ب  محاسب  ة و  ب  مساءل  ة وسيم يوسف و  فريق عمل  ه قنا  ة أبوظبي ال  زلم فرخ ال  سرور ال  إخونجي  ة تم ال  طعن و  ال  تشكيك دين  نا و  ثابتة  نا و  عاد  ات  نا و  تقليد  نا و  رمز  نا عبر منص  ات  نا ال  إعلامي  ة ال  برنامج فاشل  ه و  مبلغ تكليف  و  هدر ل  ال  مال ال  عام 
942,CT20-AR-10,1226516006757072896,0,إزلغ  ة ب  قضي  ة فعل وسيم يوسف 
943,CT20-AR-10,1226519521843871744,0,شعار #عيال_زايد و #الصقور_المخلصين الله ال  وطن رئيس ال  دولة  ة شعار ال  دين ل  اله و  ال  وطن ل  ال  جميع ف  فكر مستورد تبن  ه أجج فتن  ة ال  ربيع ال  عربي و  دعم ال  ثور  ات ال  أخ ال  مسلم  ين و  درى لماذا قام وسيم يوسف ب  بث ال  فكر دار زايد 
944,CT20-AR-10,1226525857818271745,0,@mimi_baob1 وسيم يوسف 2 انتظر نهاي  ة ف  فايكنج 
945,CT20-AR-10,1226531316985925633,0,@abkaabi7 @grawdye @k7ly_q6 @Almajlliss عالج  ه مفتي ال  امار  ات ال  شيخ وسيم يوسف 
946,CT20-AR-10,1226536826950815744,0,ب  سبب صحيح ال  بخار ضاحي خلفان هاجم وسيم يوسف شتيمة ساقط  ة عبر @YouTube 
947,CT20-AR-10,1226550689805017090,0,مابين ال  حوين  ي و  تركي ال  حمد اخونجي واخونجي ليبرالي وسيم يوسف قال  ت  اول مر  ة راي  ت  ك  ال  شاش  ة قبل سنو  ات فرخ اخونجي 
948,CT20-AR-10,1226552870612369410,0,سمع  ت خبر تدريس صحيح ال  بخار جميع مسجد ال  إمار  ات #وسيم_يوسف 
949,CT20-AR-10,1226553381990338561,0,ال  إمار  ات جدل واسع إعفاء وسيم يوسف إمام  ة جامع ال  شيخ زايد ال  جزير  ة مباشر ل  يش ال  جزير  ة مباشر تكبجرون تغريد  ات  ي 
950,CT20-AR-10,1226554333518553089,0,وسيم يوسف سقط حالق كان متربع  ا علي  ه يستاهل 
951,CT20-AR-10,1226565830286217222,0,@babylonian_ali سالو  ه فئ  ة رد و  دافع  ك او ، رد علي  باي  ه ان الله دافع امنو و  كلل  اذ  ا كان  ت مؤمن  ا الله دافع  ي و  اذ  ا اكن فاصلحني الله ، و  ب  ال  فعل وسيم يوسف شفت شصار تعدى ال  سيد 
952,CT20-AR-10,1226573140463161344,0,@KUWTIYA كوبي ب  ست وسيم يوسف فرع ال  كويت 
953,CT20-AR-10,1226582109785075714,1,#وسيم_يوسف جعل  ت قضية  ك ال  كيد  ة ضد  نا قضي  ة ال  عصر ل  قنا  ة ال  جزير  ة و  قطر و  عدو ال  إمار  ات يتداولونها يوم  ا برنامج  تابع  ال  مليون حول ال  عالم و  تسبب  ت عبر  ب  مزيد ال  فتن  ة فوق ال  سلط  ة وسيم يوسف و إنتهاء خدم  ت  ه ال  تعريض عبر @YouTube 
954,CT20-AR-10,1226604620031700992,0,@waleedh20 @saeedua30404857 @mnahee2 وسيم يوسف مبلكني خلي  ه فك ال  حظر  ي جماع  ه 
955,CT20-AR-10,1226604821370884097,0,@waleedh20 يستاهل وسيم يوسف قسم ب  الله 
956,CT20-AR-10,1226605463745236998,0,@waseem_yousef @waleedh20 وسيم يوسف محترم حيلة و  ال  تشرف  ه رب ال  كعب 
957,CT20-AR-10,1226619141018333185,0,ل  شبح  ي خنزير مولى ل  نظام ال  اسد و  ل  ال  انظم  ة حكم مختلف دولة ال  عالم حذاء ال  شيخ  ين عبدالله ال  محيسني و  مصالح ال  عليان  ي اطهر  و  اطهر ال  سديس وسيم يوسف عائض ال  قرن علي جمع  ة حسون ابن سلمان ابن زايد ال  سيسي ال  اسد حذاء ال  محيسني رؤس  انتهى ال  نقاش 
958,CT20-AR-10,1226623165746569217,0,مين طنطا او منصور  ه او كفر ال  شيخ انا سوري مقيم ناعم وسيم #زاير_القاهره 
959,CT20-AR-10,1226624220031070208,0,أعد عرف آخذ ال  فتوى وسيم يوسف ، أفيخاي أدرعي ؟ 
960,CT20-AR-10,1226624832747470848,0,وسيم يوسف متجر  ت  ه ب  ال  دين سبيل ارضاء سيد  ه ابن ناقص كان ظن ان ال  مسلم  ين سكت  ون علي  ه هاهو الان اصبح ك  ال  نساء بكى كثر  ة ال  اهان  ة تستاهل و  سوي ان جنح  ت ل  ال  حوار ال  علمي ف  أهل  ا ب ف  اهل  ا ل  و  ال  ميدان يحميدان شهد اما ال  تدليس و  ال  تزييف ال  ناس ف  وجد الا ال  سن بتار  ة 
961,CT20-AR-10,1226625040889892866,0,@waseem_yousef لاح سمائ  نا دوم  ا نجم براق  ة ، خفت إبريق   ا لحظ  ة واحد  ة ، نترقب إضاء  ت  ب  قلب متلهف  ة ، و  نسعد ب  لمعان  سمائ  نا ساعي  ة ، ل  ك  ا وسيم يوسف تقدير و  تحي  ة و  إخلاص #شكرا_وسيم_يوسف 
962,CT20-AR-10,1226643341330116608,0,وسيم يوسف شجع برشلون  ة و  ميس  ي ال  مفاجأ  ة وسيم يوسف ال  نسخة  ة ال  سابق  ة رد علي  ه سبحان جعل ل  ال  رجل شيء و  نقيض  ه سأل الله ال  عافي  ة 
963,CT20-AR-10,1226658709553721344,0,@bassam4071 بث ب  ال  صوت وسيم يوسف و  كتاب  ه بسام 
964,CT20-AR-10,1226669196563664896,0,@6_zizola @yemenislove ههههههههههههه اي قنااااه شفت  ي اعترف  ي كان انتي متابع  ين وسيم يوسف ب  ال  اسناب 
965,CT20-AR-10,1226679434373189634,0,@nawalwn_29 @Yunes_Islam @hamadkhalid1401 @waseem_yousef الله أعطا  عقل درس  وا و  بحث  وا مش وسيم يوسف حمار و  فلتان 
966,CT20-AR-10,1226680609168293889,0,وسيم يوسف بكى و  يترجى أهل ال  إمار  ات قص  ت  ه ال  ألف ال  ياء via @YouTube 
