,topicID,tweetID,label,full_text_ar,full_text_en,preprocessed_text_no_stemming,preprocessed_text_with_stemming
878,CT20-AR-10,1226098229932175361,0,اللهم اني في وسيم يوسف من الشامتين️️,"Oh God, I am in the handsome Joseph Ahamtin️️",oh god handsome joseph ahamtin,oh god handsome joseph ahamtin
879,CT20-AR-10,1226100552049844225,0,"أنا حافظ الرباطي أتقدم بمبادرة، استضيف الشيخ وسيم ومن رفعت ضدهم دعوى من قبل الشيخ، لزيارتي في منزلي وإصلاح ذات البين واتمنى قبول هذه المبادرة من مواطن يحب الخير لابناء وطنه، رضا الجميع سيكون فيها اعلان للوحدة الوطنية، انتظر من الجميع الموافقة.
@waseem_yousef
@mozatahwarah","I kept Rabat I initiative, hosted Sheikh handsome and filed against a lawsuit by the Sheikh, to visit me in my house and mending fences and wish to accept this initiative of a citizen loves the good of his countrymen, satisfaction of all will be the declaration of national unity, wait for everyone to agree.
@waseem_yousef
@mozatahwarah",kept rabat initiative hosted sheikh handsome filed lawsuit sheikh visit house mending fences wish accept initiative citizen loves good countrymen satisfaction declaration national unity wait everyone agree mozatahwarah,kept rabat initiative hosted sheikh handsome filed lawsuit sheikh visit house mending fences wish accept initiative citizen loves good countrymen satisfaction declaration national unity wait everyone agree mozatahwarah
880,CT20-AR-10,1226105085006155778,0,لماذا يرفض وسيم يوسف الأحاديث الصحيحة ️ https://t.co/GMDHTQgB41 via @YouTube,Why refuse handsome Joseph correct conversations ️ https://t.co/GMDHTQgB41 via @YouTube,refuse handsome joseph correct conversations via youtube,refuse handsome joseph correct conversations via youtube
881,CT20-AR-10,1226105247870918658,0,"@waseem_yousef الإعتراف بالذنب فضيلة، مهما كان الغلط، والرجل أبدا ندمه وإستحيائه عن بعض ماكان يفعل وأبرأ ذمته إلى الله تعالى، والله خير مرد وهو توابًُ غفور.
ولا عجب من شماتة وسيم يوسف ومحاولة تشويه صورة البقية، لأنه يعتبرهم منافسين تجاريين بالدين كما يفعل.
ولا حول ولا قوة إلا بالله...","@waseem_yousef confession of guilt virtue, whatever the mistake, the man never remorse and Asthiaih some of McCann does and discharged to God, and God is better and is due Oft Forgiving.
No wonder of gloating handsome Yusuf and trying to tarnish the image of the rest, because it considers them commercial rivals in religion as it does.
There's no strength except with Allah...",confession guilt virtue whatever mistake man never remorse asthiaih mccann discharged god god better due oft forgiving wonder gloating handsome yusuf trying tarnish image rest considers commercial rivals religion strength except allah,confession guilt virtue whatever mistake man never remorse asthiaih mccann discharged god god better due oft forgiving wonder gloating handsome yusuf trying tarnish image rest considers commercial rivals religion strength except allah
882,CT20-AR-10,1226106523170021376,0,"هذي الايام محد يطري قطر ولا الاخونجيه حتى مرض كورونا محد يطريه.. 
بس ذكر  قضية وسيم يوسف مع المغردين 
اعتقد أكثر من مليون مره ذكر اسم وسيم","These are specific days Compliments Qatar does not even Alakhuanjieh Corona disease specific Aatrih ..
Bs mentioned the issue of handsome Joseph with Amordan
I think more than one million times mentioned the name of a handsome",specific days compliments qatar even alakhuanjieh corona disease specific aatrih bs mentioned issue handsome joseph amordan think one million times mentioned name handsome,specific days compliments qatar even alakhuanjieh corona disease specific aatrih bs mentioned issue handsome joseph amordan think one million times mentioned name handsome
883,CT20-AR-10,1226108575728226304,0,نبقى بشر فينا الخطأ والصواب، ندرك الخطأ فنقوم بتصحيحه، هكذا نحن معشر البشر، فلسنا ملائكة ولا جماد https://t.co/p3fpFKIKtT,"Human beings remain in us right and wrong, we realize the wrong job by correcting, so we the human beings, we are not angels and inanimate https://t.co/p3fpFKIKtT",human beings remain us right wrong realize wrong job correcting human beings angels inanimate,human beings remain us right wrong realize wrong job correcting human beings angels inanimate
884,CT20-AR-10,1226109275594010625,0,"@abdulla_is_back واللة ما سويت شي 
واحد منهم يهمز ويلمز وسيم يوسف  قتلة ليش ما تذكرة بالاسم؟ صكني بلوك
وحدة تقول عن وسيم الإماراتي ما لة قعدة في الإمارات رغم انة مواطن وما لة مكان بينا  قلت لها كيف بينا وانتي وافدة رقعتني بلوك،
وواحد أعلن النفير العام  طلبت منه سيف سلف حظرني ","@abdulla_is_back Sweet God, what Shi
One of them Spurred Wilms handsome killers Joseph Lech What a ticket by name? Skny Block
The unit says about the handsome UAE are in the UAE has basophil even though he was a citizen and a place Pena told her how Pena and Ante newcomer Rqatna Block,
And one year, announced the horn asked him to Saif's predecessor Hzerna",sweet god shi one spurred wilms handsome killers joseph lech ticket name skny block unit says handsome uae uae basophil even though citizen place pena told pena ante newcomer rqatna block one year announced horn asked saif predecessor hzerna,sweet god shi one spurred wilms handsome killers joseph lech ticket name skny block unit says handsome uae uae basophil even though citizen place pena told pena ante newcomer rqatna block one year announced horn asked saif predecessor hzerna
885,CT20-AR-10,1226109463679074305,0,"@waseem_yousef الحويني احد رؤوس خوارج السرورية هذا يثبت ان وسيم يوسف سروري|يستدل بكلام الخوارج ويتبجح بهم
https://t.co/EaCtLzRpL3","@waseem_yousef thrust one heads Kharijites This proves that the necessary handsome Youssef pleasure | evidenced by the words of the Kharijites and their vaunted
https://t.co/EaCtLzRpL3",thrust one heads kharijites proves necessary handsome youssef pleasure evidenced words kharijites vaunted,thrust one heads kharijites proves necessary handsome youssef pleasure evidenced words kharijites vaunted
886,CT20-AR-10,1226111185357037570,0,@REDHA333 اي والله ونفس وسيم يوسف من كتل نفسه انوب ظهر فديو قديم للسيد بشهر السابع يگول السيد السستاني ثبتلي ومعرف شنو انت منو مگلبك ههههه,@ REDHA333 any of God and the same handsome Joseph of the same blocks Anoop appeared to Mr. Video Old seventh month Aگol Mr. Sistani Thbtla ID Henw You grow Mگbak hehehehe,god handsome joseph blocks anoop appeared mr video old seventh month mr sistani thbtla id henw grow hehehehe,god handsome joseph blocks anoop appeared mr video old seventh month mr sistani thbtla id henw grow hehehehe
887,CT20-AR-10,1226116051915755524,0,@zermoad3 @waleedh20 @DivulgarTPTLanz @waseem_yousef ما اعرف الامارات الا عن طريق وسيم يوسف ؟!!! محتاجه اعاده في الثقافه والاطلاع . ومقوله السمك لا اعترف بها هل اذا احد من اهلي غلط على شخص غلطه يعمم على جميع العائله ؟! فعلاً جهل لا تمنشنين لو سمحتي الله يحفظج,@ Zermoad3 @ waleedh20 @DivulgarTPTLanz @waseem_yousef know what the UAE only by handsome Joseph? !!! Re-culture in need and see. Fish argument is not recognized Is if one of my family on the wrong person mistake circulate to all the family?! Ignorance is not really Tmanhanin if you allow God Ihfezj,divulgartptlanz know uae handsome joseph culture need see fish argument recognized one family wrong person mistake circulate family ignorance really tmanhanin allow god ihfezj,divulgartptlanz know uae handsome joseph culture need see fish argument recognized one family wrong person mistake circulate family ignorance really tmanhanin allow god ihfezj
888,CT20-AR-10,1226116996154232832,0,"@Bureem1010X يا بوريم أنا ماقدر اجامل واحاول ازين الدين لهم أنا انتقد يالي موجود في الدين ومب مهم عجبهم ولا ماعجبهم,إذا وسيم يوسف رجل الدين المسيلم مب عجبنهم مب مشكلة ما اعجبهم أنا.","@ Bureem1010X Oh I Makedr Purim Ojaml and I'm trying to Azin religion I criticized them Layali exists in religion WMP is important Jbhm not Majbhm, if handsome Yusuf cleric Almc_lem MP Jpinhm MP problem with what I liked.",oh makedr purim ojaml trying azin religion criticized layali exists religion wmp important jbhm majbhm handsome yusuf cleric mp jpinhm mp problem liked,oh makedr purim ojaml trying azin religion criticized layali exists religion wmp important jbhm majbhm handsome yusuf cleric mp jpinhm mp problem liked
889,CT20-AR-10,1226118864053919749,0,"#الامارات
وسيم يوسف عدو لكل مسلم","#UAE
Waseem Yusuf enemy of every Muslim",uae waseem yusuf enemy every muslim,uae waseem yusuf enemy every muslim
890,CT20-AR-10,1226119341822877697,0,@M_R_A_ALDHAHRI @ghanimbinruken يا الشامسي الإمارات دولة القانون و كل ياخذ حقه سواء وسيم يوسف أو المغردين ...,"@M_R_A_ALDHAHRI @ghanimbinruken O Al Shamsi, the UAE state law and take all right, whether handsome Yusuf or Amordan ...",ghanimbinruken al shamsi uae state law take right whether handsome yusuf amordan,ghanimbinruken al shamsi uae state law take right whether handsome yusuf amordan
891,CT20-AR-10,1226121599524495367,0,"@hassanalishaq37 يعني عرق زايد الحين صار عطر 
والزنديق وسيم يوسف ينتقص من عرق الرسول صلى الله عليه وسلم","@ Hassanalishaq37 means Zayed race then became a perfume
Heretic handsome Joseph detract from the sweat of the Prophet peace be upon him",means zayed race became perfume heretic handsome joseph detract sweat prophet peace upon,means zayed race became perfume heretic handsome joseph detract sweat prophet peace upon
892,CT20-AR-10,1226123782647095296,0,@wldzayid @5144e800d44b41b الله يكفينا شرك ياوسيم وش تبغى بالضبط الناس بيدعون  عليك وتروح فيها الألباني رحمه الله قضى ٧٠ عام حتى أدلى برأيه في الحديث، قد عمرك مرتين إذا باقي تنفع النصيحة فأرفع البندق وأترك ماليس لك به علم وأجراءكم على الفتوى أجراءكم على النار،  اللهم إصلح حال عبدك وسيم يوسف يارب العالمين.,"@wldzayid @ 5144e800d44b41b God is enough entangled Iyawasam u a non-exactly people Badon you and go where the Albanian God's mercy spent 70 years even made his opinion in the talk, you may age twice if the rest of the benefit advice to the lengthy nuts and leave Mallis you learned and you adapt to the fatwa you adapt to the fire, God if the fittest handsome servant Joseph Lord of the worlds.",wldzayid god enough entangled iyawasam non exactly people badon go albanian god mercy spent years even made opinion talk may age twice rest benefit advice lengthy nuts leave mallis learned adapt fatwa adapt fire god fittest handsome servant joseph lord worlds,wldzayid god enough entangled iyawasam non exactly people badon go albanian god mercy spent years even made opinion talk may age twice rest benefit advice lengthy nuts leave mallis learned adapt fatwa adapt fire god fittest handsome servant joseph lord worlds
893,CT20-AR-10,1226127187717345282,0,@waseem_yousef والله أنا أشوف نفس كلام وسيم يوسف.. بس ربعنا حساسين شوي  https://t.co/g05S2YZ6wv,@waseem_yousef God I Aschoff the same words handsome Joseph .. But Rbana finches Shui https://t.co/g05S2YZ6wv,god aschoff words handsome joseph rbana finches shui,god aschoff words handsome joseph rbana finches shui
894,CT20-AR-10,1226129521939800065,0,"@waseem_yousef يـا #وسيم_يوسف كأننا نسمع مزبلة التاريخ تغني لك وتقول :

كأنك بعرةٌ في ذيل كبشِ
             تمرجح هكذا والكبش يمشي 

ثكلتك أمك","@waseem_yousef # O and Sam_yousef as if we hear the dustbin of history sings to you and says:

Like you Barh in the tail of a ram
             So Tmrjeh ram walks

Hope your mother lose you",hear dustbin history sings says like barh tail ram tmrjeh ram walks hope mother lose,hear dustbin history sings says like barh tail ram tmrjeh ram walks hope mother lose
895,CT20-AR-10,1226133881230938113,0,@bu_Lateifa والله هذا الجيل ما درى عنك يا وسيم يوسف هذا الجيل رباه محمد بن زايد ومحمد بن راشد وثقفه وعلمه الدين وحب الوطن والولاء للوطن تعلموا التكنولوجيا  والطب وحماية الوطن جيش قوي اما الدين عيال الامارات تربوا بالفطرة السليمة والدين السمح الوسطي ودرسوا القرآن والبخاري في مدراس الدولة .,"@bu_Lateifa God this generation what Drey you, O handsome Joseph this generation raised him Mohammed bin Zayed and Mohammed bin Rashid Thagafh and his knowledge of religion, patriotism and loyalty to the homeland have learned technology, medicine and the protection of the nation strong army either religion Eyal Emirates were brought common sense and religion tolerant middle and studied the Koran and Bukhari in the Madras State .",god generation drey handsome joseph generation raised mohammed bin zayed mohammed bin rashid thagafh knowledge religion patriotism loyalty homeland learned technology medicine protection nation strong army either religion eyal emirates brought common sense religion tolerant middle studied koran bukhari madras state,god generation drey handsome joseph generation raised mohammed bin zayed mohammed bin rashid thagafh knowledge religion patriotism loyalty homeland learned technology medicine protection nation strong army either religion eyal emirates brought common sense religion tolerant middle studied koran bukhari madras state
896,CT20-AR-10,1226141463869829120,0,@S_A_I_D_M وسيم يوسف ما يعرف هذي المعلومة، طلع ااعلم من البخاري ,"@S_A_I_D_M handsome Yusuf knows what these are information, came up I do not know from Bukhari",handsome yusuf knows information came know bukhari,handsome yusuf knows information came know bukhari
897,CT20-AR-10,1226145106421518336,0,"@Gogo98735403 @nizar05013310 @waseem_yousef فكيف وأنت تلعن الدهر...
لا تشوه صورة الإسلام بكثرة اللعن والسب
علينا فقط بالرد على أمثال وسيم يوسف بالقرآن الكريم والسنة.","@ Gogo98735403 @ nizar05013310 @waseem_yousef how you are cursed forever ...
Do not distort the image of Islam frequently swearing and cursing
We only respond to the likes of Wasim Yusuf Holy Quran and the Sunnah.",cursed forever distort image islam frequently swearing cursing respond likes wasim yusuf holy quran sunnah,cursed forever distort image islam frequently swearing cursing respond likes wasim yusuf holy quran sunnah
898,CT20-AR-10,1226145256460165121,1,"القبض على #وسيم_يوسف السروري الإخونجي
من أساليب الإخوان أن يسب بعضهم بعض ويطعن بعضهم في بعض حتى يخدعوا الحكومات والمسلمين نفس اسلوب التقية عند الروافض @ABOAHMAD198627 
https://t.co/MshQd9243X","Capture # Sam_yousef and necessary to Alakhounja
Brotherhood of the methods that some of them cursing some and stabbing each other in some governments and even deceive the Muslims the same style when the pious Shiites @ ABOAHMAD198627
https://t.co/MshQd9243X",capture necessary alakhounja brotherhood methods cursing stabbing governments even deceive muslims style pious shiites,capture necessary alakhounja brotherhood methods cursing stabbing governments even deceive muslims style pious shiites
899,CT20-AR-10,1226145967893884928,0,"@dr_naseer سؤال دائما يؤرقني 
نصير العمري اردني مرتزق ل #وابخ 
وسيم يوسف اردني مرتزق ل #وابخ 
يوسف علاونة اردني مرتزق ل#وابخ 

هل أسعار المرتزقة الاردنيين منحطة لدرجة ان لا يجد #وابخ غيرهم مع انهم اغبياء وفاشلين اينما وضعتهم والواقع اثبت فشلهم","@dr_naseer question always bothering me
Nasir al-Omari Jordanian mercenary for # and Abouk
Waseem Yousef Jordanian mercenary for # and Abouk
Yousef Alawneh Jordanian mercenary for # and Abouk

Are the prices of Jordanian mercenaries so debased, that does not find # and others with Abouk they are fools and losers wherever you put them and actually proved their failure",question always bothering nasir al omari jordanian mercenary abouk waseem yousef jordanian mercenary abouk yousef alawneh jordanian mercenary abouk prices jordanian mercenaries debased find others abouk fools losers wherever put actually proved failure,question always bothering nasir al omari jordanian mercenary abouk waseem yousef jordanian mercenary abouk yousef alawneh jordanian mercenary abouk prices jordanian mercenaries debased find others abouk fools losers wherever put actually proved failure
900,CT20-AR-10,1226151039600119808,0,@TheHalaH_7 محدش بيحبه  انا مش غايظني الا انه كان طالع شاب وسيم سيكسي  بوظ معظم روايات يوسف السباعي اللي عملها بشنباته وصدقيني يا نينا ,"@ TheHalaH_7 nobody Bihbh I am not Gaazna, but he was a handsome young man See CIXI most novels Boz Youssef Sbai who work Bchenbath and Nina Oh Believe me",nobody bihbh gaazna handsome young man see cixi novels boz youssef sbai work bchenbath nina oh believe,nobody bihbh gaazna handsome young man see cixi novels boz youssef sbai work bchenbath nina oh believe
901,CT20-AR-10,1226154330685935617,0,احد اصحاب الفتنه وسيم يوسف ... https://t.co/8sYy4CZD1j,One of the owners of sedition handsome Joseph ... https://t.co/8sYy4CZD1j,one owners sedition handsome joseph,one owners sedition handsome joseph
902,CT20-AR-10,1226161371471106048,1,@uae_mentor @waseem_yousef فرق بين كلام الشيخ العلمي ... لمن يفقه كلامه وبين كلام وسيم يوسف بطعن في احاديث صحيحه ذكرت في الصحيحين ... فلا مقارنه بين من يتحدث بعلم ومن يتحدث عن جهل ...,@uae_mentor @waseem_yousef difference between the words of Sheikh scientific ... who understands his words and the words of a handsome Yusuf stabbed in his Saheeh conversations reported in the correct ... there is no comparison between talking and talking about the knowledge of ignorance ...,difference words sheikh scientific understands words words handsome yusuf stabbed saheeh conversations reported correct comparison talking talking knowledge ignorance,difference words sheikh scientific understands words words handsome yusuf stabbed saheeh conversations reported correct comparison talking talking knowledge ignorance
903,CT20-AR-10,1226171310927118337,0,"اختر أي مقطع لعالم رباني واستمع نصف ساعة فقط وتأمل نفسك وحال قلبك .. 
وإن كان درس علمي محض لكن تنزل عليك السكينة لأن جُل كلامهم قال الله وقال رسوله ﷺ ..
استمع لـ #وسيم_يوسف وحدثني بعدها عن الحيرة والتشتت وانعدام الفائدة ونقص العمل بل ونقص الإيمان ..
الله خلق وفرق ...","Select any clip to the world of Rabbani heard only half an hour and hopes yourself if your heart ..
Though he studied purely scientific but quiet you down, because the bulk of their words Allah and His Messenger said ﷺ ..
Listen to # and Sam_yousef and then told me about the confusion and fragmentation and lack of interest, lack of work and even a lack of faith ..
God created teams ...",select clip world rabbani heard half hour hopes heart though studied purely scientific quiet bulk words allah messenger said listen told confusion fragmentation lack interest lack work even lack faith god created teams,select clip world rabbani heard half hour hopes heart though studied purely scientific quiet bulk words allah messenger said listen told confusion fragmentation lack interest lack work even lack faith god created teams
904,CT20-AR-10,1226173152608358401,0,تسائل موجهه الى الاعلامي #وسيم_يوسف https://t.co/dNyqPRF1pd,I wondered to the media and # Sam_yousef https://t.co/dNyqPRF1pd,wondered media,wondered media
905,CT20-AR-10,1226204419026509825,0,الله يسعدك وينصرك ويوفقك ياشيخ وسيم محبينك كثر #شكرا_وسيم_يوسف,God please you and help you Anasrk and Yashik handsome Mahbenk many # Hkura_osem_yousef,god please help anasrk yashik handsome mahbenk many,god please help anasrk yashik handsome mahbenk many
906,CT20-AR-10,1226210096256081920,0,"#الضبعه_المتمرده

مافيه انسان ملتزم
او وطني او ( وطنجي )
او حتى من النسويات نفسهم 
يهضمها عجوز قريح !
منبوذة من الجميع الا من محامي 
الغفلة و وسيم يوسف :)

سليطة لسان ولا حياء فيها ولا ثقافة
ولا دين ولاحتى وطنية !!","# Alillah_alemtemrdh

Maver man is committed to
Or national or (and Tanji)
Or even feminists themselves
An old digest chancroid!
Shunned by everyone except from a lawyer
Inattention and handsome Joseph :)

Scold tongue and modesty nor a culture
No religion and neither those national !!",maver man committed national tanji even feminists old digest chancroid shunned everyone except lawyer inattention handsome joseph scold tongue modesty culture religion neither national,maver man committed national tanji even feminists old digest chancroid shunned everyone except lawyer inattention handsome joseph scold tongue modesty culture religion neither national
907,CT20-AR-10,1226212557377196038,1,"@waseem_yousef تناقض #وسيم_يوسف اليس من نقلوا السنه هم من نقلوا القرآن
اوليس هناك احاديث يأخذها وسيم ويؤمن بهاوتجد ان من نقلها هم نفس الرجال الذين نقلوا الاحاديث التي يقول انهاكذب وانها لاتدخل عقله!فلماذا تثق بهم في نقلهم للقرآن والاحاديث التي تؤمن بها وتكذبهم في احاديث اخرى اين العقل!انه الهوى","@waseem_yousef contradiction # Wallis and Sam_yousef of the year they were taken from the Koran were taken
There Ulysse conversations take her handsome and believes that Bhaoetjd of transfer are the same men who were transferred chatter that says it Anhakzb his mind to interfere! Why trust them in the transfer of the Koran and the chatter in which it believes and Tkzbhm in other conversations where the mind! It fancy",contradiction wallis year taken koran taken ulysse conversations take handsome believes bhaoetjd transfer men transferred chatter says anhakzb mind interfere trust transfer koran chatter believes tkzbhm conversations mind fancy,contradiction wallis year taken koran taken ulysse conversations take handsome believes bhaoetjd transfer men transferred chatter says anhakzb mind interfere trust transfer koran chatter believes tkzbhm conversations mind fancy
908,CT20-AR-10,1226217202304589827,0,"وسيم يوسف ٨ سنين يلحس حذاء حكام الإمارات وشعبها
والان يسلخون جلده بالسنتهم دون رحمة، ليس لأنه اخطأ، بل لأنه ليس امارتيا.
العنصرية مرض","Handsome Joseph 8 years Licking shoes Rulers of the Emirates and its people
Now Aslkhoun his skin with their tongues without mercy, not because he sinned, but because it is not Amartya.
Racism disease",handsome joseph years licking shoes rulers emirates people aslkhoun skin tongues without mercy sinned amartya racism disease,handsome joseph years licking shoes rulers emirates people aslkhoun skin tongues without mercy sinned amartya racism disease
909,CT20-AR-10,1226217307736870914,0,حتى الفوزان ما سلم منه : وسيم يوسف مدلس كبير وداعية سوء.. وأدعوه للتوبة!! https://t.co/Ot1gHuiZCe عبر @YouTube,So what Fawzan handed him: handsome Joseph Mudalls great advocate bad .. and invite him to repent !! https://t.co/Ot1gHuiZCe via @YouTube,fawzan handed handsome joseph mudalls great advocate bad invite repent via youtube,fawzan handed handsome joseph mudalls great advocate bad invite repent via youtube
910,CT20-AR-10,1226219395422281728,0,"@waseem_yousef صلى الله عليه و سلم...
#شكرا_وسيم_يوسف","@waseem_yousef may Allah bless him and grant him peace ...
# Hkura_osem_yousef",may allah bless grant peace,may allah bless grant peace
911,CT20-AR-10,1226248399424565248,0,"@waseem_yousef 
كن علي ثقه ان الله معك وسينصرك ولن يخزلك ابداً
#شكرا_وسيم_يوسف https://t.co/Rl5ddO5GrE","@waseem_yousef
Be sure that God is with you and will never Sanasrk Akhozlk
# Hkura_osem_yousef https://t.co/Rl5ddO5GrE",sure god never sanasrk akhozlk,sure god never sanasrk akhozlk
912,CT20-AR-10,1226248964598575104,0,يا الله شو بحب الشيخ وسيم يوسف️,"O God, Shu love Sheikh handsome Yousef️",god shu love sheikh handsome yousef,god shu love sheikh handsome yousef
913,CT20-AR-10,1226249674136391680,0,"@waseem_yousef 
ان الله معك فلا تقلق ولا تحزن ولا تتعب الله سينصرك ولو بعد حين 
#شكرا_وسيم_يوسف https://t.co/JUgcaTTLgy","@waseem_yousef
That God is with you, do not worry, nor grieve not get tired of God Sanasrk even after a while
# Hkura_osem_yousef https://t.co/JUgcaTTLgy",god worry grieve get tired god sanasrk even,god worry grieve get tired god sanasrk even
914,CT20-AR-10,1226250689028001793,0,الفجور في الخصومة مع أبناء وطنك و إنحيازك لشخص يشكك في قيم وأخلاق إبن بلدك شي مقزز ومقرف..مهما اختلفنا مع #وسيم_يوسف ومهما اتفقنا معاه..رجاءاً ابعدوا عن الفجور فالخصومة معاه..قضيتكم معاه فالمحاكم وليست على تويتر..ومب شكراً,"Debauchery in the rivalry with the sons of your country and Anhyazk person questioning the values ​​and ethics of the son of your country Shi and sickening Mqrv..manma we disagree with # Sam_yousef and whatever we agreed Maah..rjaoua expelled for immorality Val_khasomh Maah..qdatkm with him, but not on the courts Toatr..omb Thank you",debauchery rivalry sons country anhyazk person questioning values ethics son country shi sickening mqrv manma disagree whatever agreed maah rjaoua expelled immorality maah qdatkm courts toatr omb thank,debauchery rivalry sons country anhyazk person questioning values ethics son country shi sickening mqrv manma disagree whatever agreed maah rjaoua expelled immorality maah qdatkm courts toatr omb thank
915,CT20-AR-10,1226254387405828098,0," والله عندنا شيخ صاحب هوى في المنطقة مرتق زي وسيم يوسف..
نسأل الله له الهداية","God, we have the owner of Sheikh Hui Ze in the region darned handsome Yusuf ..
We ask God to guide him",god owner sheikh hui ze region darned handsome yusuf ask god guide,god owner sheikh hui ze region darned handsome yusuf ask god guide
916,CT20-AR-10,1226255399051055105,0,@dede_egypt الشيخ وسيم يوسف الراجل الطيب الامير امام مسجد الشيخ زايد ف الامارات في ناس بتتطاول عليه ف احنا بندافع عنو,@dede_egypt Sheikh Yusuf handsome guy Tayeb Prince in front of Sheikh Zayed Mosque in the UAE in people Btaattaul it in Ehna Bhandaf address of,sheikh yusuf handsome guy tayeb prince front sheikh zayed mosque uae people btaattaul ehna bhandaf address,sheikh yusuf handsome guy tayeb prince front sheikh zayed mosque uae people btaattaul ehna bhandaf address
917,CT20-AR-10,1226255601895903235,0,"أنت تحيا مرتن واحدة من أجمل مقدمات البرنامج من رحيق الأيمان 

#شكرا_وسيم_يوسف https://t.co/hNfySNk6Tf","You live Martyn is one of the most beautiful program introductions from the nectar of faith

# Hkura_osem_yousef https://t.co/hNfySNk6Tf",live martyn one beautiful program introductions nectar faith,live martyn one beautiful program introductions nectar faith
918,CT20-AR-10,1226258880482758657,0,قبل ان ينتقل #وسيم_يوسف الى ابوظبي كان يعترف انه ليس بعالم ولا حتى مجرد طالب علم فما الذي حدث عندما انتقل ابوظبي وتدثر بلباس العلماء والمصلحين https://t.co/BvDgazmJJx,# Before moving to Abu Dhabi and Sam_yousef he admits he is not a world or even just a student aware of what happened when he moved Abu Dhabi and wrap dressed scientists and reformers https://t.co/BvDgazmJJx,moving abu dhabi admits world even student aware happened moved abu dhabi wrap dressed scientists reformers,moving abu dhabi admits world even student aware happened moved abu dhabi wrap dressed scientists reformers
919,CT20-AR-10,1226261550593445888,0,@waseem_yousef وانا أشهد إنك لعلى خلق عفن #وسيم_يوسف,@waseem_yousef and I bear witness to you to create a mold and # Sam_yousef,bear witness create mold,bear witness create mold
920,CT20-AR-10,1226262995103252480,0,@d5obaDWZBpnc6yK ويجي وسيم يوسف يشكك بمصداقية هذا الرجل العظيم !,@ D5obaDWZBpnc6yK Uige handsome Yusuf question the credibility of this great man!,uige handsome yusuf question credibility great man,uige handsome yusuf question credibility great man
921,CT20-AR-10,1226263173474504705,0,@waseem_yousef تم كشف تدليس وسيم يوسف من هنا:https://t.co/xD9tSXXE52,@waseem_yousef was revealed fraud handsome Yusuf from here: https://t.co/xD9tSXXE52,revealed fraud handsome yusuf,revealed fraud handsome yusuf
922,CT20-AR-10,1226279182625361920,0,"ليس منا
الدخيل
الغريب
المجنس
مواطن جديد
الزلمة
يجب سحب جنسيته
كلها مصطلحات عنصرية يرددها المتشددون منذ إختلافهم مع الشيخ وسيم يوسف إلى يومنا هذا، رغم أن القوانين تجرمها @UAE_PP @ADJD_Official @ABZayed @waseem_yousef @HHShkMohd @MohamedBinZayed","Not one of us
Outsider
the stranger
Naturalized
New citizen
Alzlamh
You must withdraw his nationality
All racist terms repeated by militants since dissent with Sheikh Yusuf handsome to this day, despite the fact that laws criminalize @UAE_PP @ADJD_Official @ABZayed @waseem_yousef @HHShkMohd @MohamedBinZayed",one us outsider stranger naturalized new citizen alzlamh must withdraw nationality racist terms repeated militants since dissent sheikh yusuf handsome day despite fact laws criminalize abzayed hhshkmohd mohamedbinzayed,one us outsider stranger naturalized new citizen alzlamh must withdraw nationality racist terms repeated militants since dissent sheikh yusuf handsome day despite fact laws criminalize abzayed hhshkmohd mohamedbinzayed
923,CT20-AR-10,1226296464797831173,0,"@waseem_yousef 
وانك لعلي خلق عظيم 
صلوات ربي وسلامه عليك يا رسول الله صلى الله عليه وسلم 
#شكرا_وسيم_يوسف https://t.co/05tmLbQOa8","@waseem_yousef
And you are to create a great
Lord prayers and peace be upon you, O Messenger of Allah, peace be upon him
# Hkura_osem_yousef https://t.co/05tmLbQOa8",create great lord prayers peace upon messenger allah peace upon,create great lord prayers peace upon messenger allah peace upon
924,CT20-AR-10,1226351278294470656,0,"وسيم يوسف وأشباهه الجهال الضلّال يبحثون عن أحاديث في البخاري وهي بالآلاف ليس ليناقشوا .. ولكن ليهدموا الدين وينكرون السنة وناقلوها ..

#الامارات","Handsome Joseph and his ilk are looking for misguided fools talk in Bukhari which is in the thousands not to discuss .. but to demolish religion and reject the Sunnah and Nagulwha ..

#UAE",handsome joseph ilk looking misguided fools talk bukhari thousands discuss demolish religion reject sunnah nagulwha uae,handsome joseph ilk looking misguided fools talk bukhari thousands discuss demolish religion reject sunnah nagulwha uae
925,CT20-AR-10,1226383811413446657,0,@hamadkhalid1401 @waseem_yousef الشيخ وسيم فاشل  زي الفنان الفاشل الي صوته خرا وماحد يشتري اشرطته الا أهله,"@ Hamadkhalid1401 @waseem_yousef Sheikh handsome failed Ze failed artist to his voice and Jara Mahd buy his tapes, but his family",sheikh handsome failed ze failed artist voice jara mahd buy tapes family,sheikh handsome failed ze failed artist voice jara mahd buy tapes family
926,CT20-AR-10,1226384298904838144,0,الكل رد على وسيم يوسف... لكن اسمع حديث الرسول ﷺ الذي يصف وسيم يوسف وأمثا... https://t.co/9DkMmxKZKi via @YouTube,"All response to the handsome Yusuf ... but I hear talk of the Prophet ﷺ, which describes the handsome Joseph and Omtha ... https://t.co/9DkMmxKZKi via @YouTube",response handsome yusuf hear talk prophet describes handsome joseph omtha via youtube,response handsome yusuf hear talk prophet describes handsome joseph omtha via youtube
